STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SEX,Sex,AGE,Age,ATTAINMENT_LEV,Educational attainment level,EDUCATION_FIELD,Field of education,MEASURE,Measure,INCOME,Income,BIRTH_PLACE,Place of birth,MIGRATION_AGE,Age at migration,EDU_STATUS,Education status,LABOUR_FORCE_STATUS,Labour force status,DURATION_UNEMP,Unemployment duration,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,WORK_TIME_ARNGMNT,Work time arrangement,QUESTIONNAIRE,Questionnaire name,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,SVN,Slovenia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,6.2068968,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ROU,Romania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,1.6861253,,W,Includes data from another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ZAF,South Africa,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2022,,36.749477,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BEL,Belgium,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,55.236134,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CZE,Czechia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,6.3376293,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ESP,Spain,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,10.117762,,W,Includes data from another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CAN,Canada,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,40.348732,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,EST,Estonia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,14.313372,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,COL,Colombia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,M,Missing value; data cannot exist,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ITA,Italy,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,4.3244314,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUS,Australia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,29.229488,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,OECD,OECD,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,32.405632,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,PER,Peru,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,20.846003,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NOR,Norway,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,27.050999,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,PRT,Portugal,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,M,Missing value; data cannot exist,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BRA,Brazil,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,18.598459,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUS,Australia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,42.72002,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DEU,Germany,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,34.100971,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ZAF,South Africa,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2022,,0.76963538,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,SVN,Slovenia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,48.965519,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DEU,Germany,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,15.308065,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LTU,Lithuania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,15.189923,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,PER,Peru,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,22.686279,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,FIN,Finland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,12.5,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUS,Australia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,9.7343969,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,GBR,United Kingdom,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,20.939402,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BEL,Belgium,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,12.093808,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CHE,Switzerland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,36.293549,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CAN,Canada,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,K,Data included in another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LVA,Latvia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,M,Missing value; data cannot exist,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUT,Austria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,24.344988,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,GRC,Greece,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,4.9079742,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DEU,Germany,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,25.593222,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NOR,Norway,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,5.9866962,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CHE,Switzerland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,34.129253,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,POL,Poland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,11.131718,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,POL,Poland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,29.718925,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUS,Australia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,35.207748,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,HRV,Croatia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,K,Data included in another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,HRV,Croatia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,50.54945,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,USA,United States,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,17.70401,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,FIN,Finland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,35.049019,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LVA,Latvia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,16.368042,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ESP,Spain,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,51.295944,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CRI,Costa Rica,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,11.433698,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BEL,Belgium,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,9.4123526,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUT,Austria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,11.971869,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ROU,Romania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,1.6861253,,A,Normal value,,,0,Units,1,One
